@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R4-13,15-18-weka.filters.unsupervised.attribute.NominalToBinary-R2-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute rent numeric
@attribute type=apartment numeric
@attribute type=townhouse numeric
@attribute type=house numeric
@attribute type=duplex numeric
@attribute type=manufactured numeric
@attribute type=condo numeric
@attribute type=loft numeric
@attribute type=flat numeric
@attribute type=cottage/cabin numeric
@attribute type=in-law numeric
@attribute type=land numeric
@attribute demand {yes,no}

@data
820,1,0,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
985,1,0,0,0,0,0,0,0,0,0,0,yes
1235,1,0,0,0,0,0,0,0,0,0,0,yes
815,1,0,0,0,0,0,0,0,0,0,0,yes
1425,1,0,0,0,0,0,0,0,0,0,0,yes
1050,0,0,1,0,0,0,0,0,0,0,0,no
920,1,0,0,0,0,0,0,0,0,0,0,yes
1450,1,0,0,0,0,0,0,0,0,0,0,yes
950,0,0,0,1,0,0,0,0,0,0,0,yes
950,0,0,0,1,0,0,0,0,0,0,0,yes
1800,0,0,1,0,0,0,0,0,0,0,0,no
566,1,0,0,0,0,0,0,0,0,0,0,yes
1302,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
580,1,0,0,0,0,0,0,0,0,0,0,yes
939,1,0,0,0,0,0,0,0,0,0,0,yes
1416,1,0,0,0,0,0,0,0,0,0,0,yes
525,0,0,0,0,1,0,0,0,0,0,0,yes
805,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1710,1,0,0,0,0,0,0,0,0,0,0,yes
1349,1,0,0,0,0,0,0,0,0,0,0,yes
1100,1,0,0,0,0,0,0,0,0,0,0,yes
698,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1375,1,0,0,0,0,0,0,0,0,0,0,yes
949,1,0,0,0,0,0,0,0,0,0,0,yes
1665,1,0,0,0,0,0,0,0,0,0,0,yes
785,1,0,0,0,0,0,0,0,0,0,0,yes
1200,1,0,0,0,0,0,0,0,0,0,0,yes
1505,1,0,0,0,0,0,0,0,0,0,0,yes
712,1,0,0,0,0,0,0,0,0,0,0,yes
1015,1,0,0,0,0,0,0,0,0,0,0,yes
645,1,0,0,0,0,0,0,0,0,0,0,yes
1120,1,0,0,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
765.094925,0,0,1,0,0,0,0,0,0,0,0,no
880.243984,0,0,1,0,0,0,0,0,0,0,0,no
1289,1,0,0,0,0,0,0,0,0,0,0,yes
1966,1,0,0,0,0,0,0,0,0,0,0,yes
529,1,0,0,0,0,0,0,0,0,0,0,yes
4000,0,0,1,0,0,0,0,0,0,0,0,no
799,1,0,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
549,0,0,1,0,0,0,0,0,0,0,0,yes
1345,1,0,0,0,0,0,0,0,0,0,0,yes
735,1,0,0,0,0,0,0,0,0,0,0,yes
1800,0,0,1,0,0,0,0,0,0,0,0,no
585,1,0,0,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
1235,1,0,0,0,0,0,0,0,0,0,0,yes
2600,1,0,0,0,0,0,0,0,0,0,0,no
1000,0,0,1,0,0,0,0,0,0,0,0,yes
2100,1,0,0,0,0,0,0,0,0,0,0,yes
2200,0,0,1,0,0,0,0,0,0,0,0,no
599,1,0,0,0,0,0,0,0,0,0,0,yes
719,1,0,0,0,0,0,0,0,0,0,0,yes
746,1,0,0,0,0,0,0,0,0,0,0,yes
1450,1,0,0,0,0,0,0,0,0,0,0,yes
1843.785373,0,0,1,0,0,0,0,0,0,0,0,no
825,1,0,0,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
1030,1,0,0,0,0,0,0,0,0,0,0,yes
1800,1,0,0,0,0,0,0,0,0,0,0,yes
1850,1,0,0,0,0,0,0,0,0,0,0,yes
715,1,0,0,0,0,0,0,0,0,0,0,yes
1535,1,0,0,0,0,0,0,0,0,0,0,yes
1045,1,0,0,0,0,0,0,0,0,0,0,yes
1200,1,0,0,0,0,0,0,0,0,0,0,yes
950,0,0,1,0,0,0,0,0,0,0,0,no
1189.504735,0,0,1,0,0,0,0,0,0,0,0,no
865,1,0,0,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
1250,1,0,0,0,0,0,0,0,0,0,0,yes
880,1,0,0,0,0,0,0,0,0,0,0,yes
750,1,0,0,0,0,0,0,0,0,0,0,yes
1292,1,0,0,0,0,0,0,0,0,0,0,yes
895,1,0,0,0,0,0,0,0,0,0,0,yes
1200,1,0,0,0,0,0,0,0,0,0,0,no
925,1,0,0,0,0,0,0,0,0,0,0,yes
850,0,1,0,0,0,0,0,0,0,0,0,yes
2015,1,0,0,0,0,0,0,0,0,0,0,yes
1130,1,0,0,0,0,0,0,0,0,0,0,yes
1100,1,0,0,0,0,0,0,0,0,0,0,yes
1530,1,0,0,0,0,0,0,0,0,0,0,yes
1295,1,0,0,0,0,0,0,0,0,0,0,yes
742.940498,0,0,1,0,0,0,0,0,0,0,0,no
750,0,0,0,0,1,0,0,0,0,0,0,yes
1510,1,0,0,0,0,0,0,0,0,0,0,yes
600,1,0,0,0,0,0,0,0,0,0,0,yes
835,1,0,0,0,0,0,0,0,0,0,0,yes
730,1,0,0,0,0,0,0,0,0,0,0,yes
600,0,0,1,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
1460,1,0,0,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
2032.955634,0,0,1,0,0,0,0,0,0,0,0,no
961.674591,0,0,1,0,0,0,0,0,0,0,0,no
1774,1,0,0,0,0,0,0,0,0,0,0,yes
815,1,0,0,0,0,0,0,0,0,0,0,yes
1005,1,0,0,0,0,0,0,0,0,0,0,yes
1675,0,0,0,0,0,0,0,0,1,0,0,yes
700,1,0,0,0,0,0,0,0,0,0,0,yes
1649,1,0,0,0,0,0,0,0,0,0,0,yes
730,1,0,0,0,0,0,0,0,0,0,0,yes
1550,1,0,0,0,0,0,0,0,0,0,0,yes
3875,1,0,0,0,0,0,0,0,0,0,0,yes
545,1,0,0,0,0,0,0,0,0,0,0,yes
1029,1,0,0,0,0,0,0,0,0,0,0,yes
1536,1,0,0,0,0,0,0,0,0,0,0,yes
1975,1,0,0,0,0,0,0,0,0,0,0,yes
1156.090724,0,0,1,0,0,0,0,0,0,0,0,no
1100,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1480,1,0,0,0,0,0,0,0,0,0,0,yes
759,1,0,0,0,0,0,0,0,0,0,0,yes
799,1,0,0,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
1389.176457,0,0,1,0,0,0,0,0,0,0,0,no
1125,1,0,0,0,0,0,0,0,0,0,0,yes
1385,1,0,0,0,0,0,0,0,0,0,0,yes
1650,0,0,1,0,0,0,0,0,0,0,0,no
1200,1,0,0,0,0,0,0,0,0,0,0,yes
1325,1,0,0,0,0,0,0,0,0,0,0,yes
1474,1,0,0,0,0,0,0,0,0,0,0,yes
695,1,0,0,0,0,0,0,0,0,0,0,yes
650,0,0,1,0,0,0,0,0,0,0,0,yes
825,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
730,1,0,0,0,0,0,0,0,0,0,0,yes
3250.653276,0,0,1,0,0,0,0,0,0,0,0,no
670,1,0,0,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
1450,0,0,0,1,0,0,0,0,0,0,0,yes
1275,0,0,0,1,0,0,0,0,0,0,0,yes
2303,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
710,0,0,0,0,0,1,0,0,0,0,0,yes
1185,0,0,0,0,0,1,0,0,0,0,0,no
800,0,0,1,0,0,0,0,0,0,0,0,no
3200,0,0,1,0,0,0,0,0,0,0,0,no
845,0,0,1,0,0,0,0,0,0,0,0,yes
1394.115006,0,0,1,0,0,0,0,0,0,0,0,no
2575,0,1,0,0,0,0,0,0,0,0,0,no
700,1,0,0,0,0,0,0,0,0,0,0,yes
1029,1,0,0,0,0,0,0,0,0,0,0,yes
2421.665989,1,0,0,0,0,0,0,0,0,0,0,no
1797.435314,0,1,0,0,0,0,0,0,0,0,0,no
2100,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
2200,0,0,1,0,0,0,0,0,0,0,0,no
1250,0,1,0,0,0,0,0,0,0,0,0,no
2384.850648,0,0,1,0,0,0,0,0,0,0,0,no
1200,1,0,0,0,0,0,0,0,0,0,0,yes
759,1,0,0,0,0,0,0,0,0,0,0,yes
2300,1,0,0,0,0,0,0,0,0,0,0,no
485,0,0,1,0,0,0,0,0,0,0,0,yes
690,1,0,0,0,0,0,0,0,0,0,0,yes
2002,1,0,0,0,0,0,0,0,0,0,0,yes
849,1,0,0,0,0,0,0,0,0,0,0,yes
870.754983,1,0,0,0,0,0,0,0,0,0,0,no
699,0,1,0,0,0,0,0,0,0,0,0,yes
952,1,0,0,0,0,0,0,0,0,0,0,yes
899.461772,1,0,0,0,0,0,0,0,0,0,0,no
835,1,0,0,0,0,0,0,0,0,0,0,yes
3566.268729,0,0,1,0,0,0,0,0,0,0,0,no
3027.016624,0,1,0,0,0,0,0,0,0,0,0,no
1267.490321,0,0,1,0,0,0,0,0,0,0,0,no
1353,1,0,0,0,0,0,0,0,0,0,0,yes
1015,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
1796.167905,0,0,1,0,0,0,0,0,0,0,0,no
1093,1,0,0,0,0,0,0,0,0,0,0,yes
1300,0,0,0,0,0,1,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
1405,1,0,0,0,0,0,0,0,0,0,0,yes
2575,1,0,0,0,0,0,0,0,0,0,0,yes
1580.041575,0,0,1,0,0,0,0,0,0,0,0,no
759,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
1275,1,0,0,0,0,0,0,0,0,0,0,yes
870,1,0,0,0,0,0,0,0,0,0,0,yes
1650,1,0,0,0,0,0,0,0,0,0,0,yes
825,0,1,0,0,0,0,0,0,0,0,0,yes
1795,1,0,0,0,0,0,0,0,0,0,0,yes
1185,1,0,0,0,0,0,0,0,0,0,0,yes
3302.470971,0,0,1,0,0,0,0,0,0,0,0,no
825,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1158.639057,0,0,1,0,0,0,0,0,0,0,0,no
1394.868312,0,0,1,0,0,0,0,0,0,0,0,no
985,1,0,0,0,0,0,0,0,0,0,0,yes
1270,1,0,0,0,0,0,0,0,0,0,0,yes
1625,1,0,0,0,0,0,0,0,0,0,0,yes
825,1,0,0,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
965,1,0,0,0,0,0,0,0,0,0,0,yes
1100,1,0,0,0,0,0,0,0,0,0,0,yes
1800,1,0,0,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
995,0,1,0,0,0,0,0,0,0,0,0,yes
1205,1,0,0,0,0,0,0,0,0,0,0,yes
1320,1,0,0,0,0,0,0,0,0,0,0,yes
1320,1,0,0,0,0,0,0,0,0,0,0,yes
860,1,0,0,0,0,0,0,0,0,0,0,yes
759,1,0,0,0,0,0,0,0,0,0,0,yes
1144,1,0,0,0,0,0,0,0,0,0,0,yes
893.893391,0,0,1,0,0,0,0,0,0,0,0,no
1399,1,0,0,0,0,0,0,0,0,0,0,yes
1791.099846,0,0,1,0,0,0,0,0,0,0,0,no
975,1,0,0,0,0,0,0,0,0,0,0,yes
999,1,0,0,0,0,0,0,0,0,0,0,yes
1576.54071,0,0,1,0,0,0,0,0,0,0,0,no
725,1,0,0,0,0,0,0,0,0,0,0,yes
1100,1,0,0,0,0,0,0,0,0,0,0,yes
2275,1,0,0,0,0,0,0,0,0,0,0,yes
1530,1,0,0,0,0,0,0,0,0,0,0,yes
1685,1,0,0,0,0,0,0,0,0,0,0,yes
1321.976496,0,0,1,0,0,0,0,0,0,0,0,no
1195,1,0,0,0,0,0,0,0,0,0,0,yes
825,0,0,0,1,0,0,0,0,0,0,0,yes
2186.946627,0,0,1,0,0,0,0,0,0,0,0,no
1960,1,0,0,0,0,0,0,0,0,0,0,yes
1500,1,0,0,0,0,0,0,0,0,0,0,yes
2500,0,0,1,0,0,0,0,0,0,0,0,no
1450,1,0,0,0,0,0,0,0,0,0,0,yes
653.055218,1,0,0,0,0,0,0,0,0,0,0,no
875,1,0,0,0,0,0,0,0,0,0,0,yes
600,0,0,1,0,0,0,0,0,0,0,0,yes
1299.361501,1,0,0,0,0,0,0,0,0,0,0,yes
2300,1,0,0,0,0,0,0,0,0,0,0,no
950,0,0,0,0,0,1,0,0,0,0,0,yes
674,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
1763.171284,0,0,1,0,0,0,0,0,0,0,0,no
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1795,0,0,1,0,0,0,0,0,0,0,0,no
1647.154523,0,0,1,0,0,0,0,0,0,0,0,no
715,1,0,0,0,0,0,0,0,0,0,0,yes
600,1,0,0,0,0,0,0,0,0,0,0,yes
1193.08274,1,0,0,0,0,0,0,0,0,0,0,no
960,1,0,0,0,0,0,0,0,0,0,0,yes
2638.720303,0,1,0,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
1251.868033,0,0,1,0,0,0,0,0,0,0,0,no
800,0,0,1,0,0,0,0,0,0,0,0,yes
1029,1,0,0,0,0,0,0,0,0,0,0,yes
395,1,0,0,0,0,0,0,0,0,0,0,yes
1552,1,0,0,0,0,0,0,0,0,0,0,yes
650,0,1,0,0,0,0,0,0,0,0,0,yes
1528,1,0,0,0,0,0,0,0,0,0,0,yes
550,0,0,0,0,0,0,0,0,1,0,0,yes
1190.724062,0,0,1,0,0,0,0,0,0,0,0,no
660,1,0,0,0,0,0,0,0,0,0,0,yes
995,1,0,0,0,0,0,0,0,0,0,0,yes
3898.238797,0,0,1,0,0,0,0,0,0,0,0,no
2275,0,1,0,0,0,0,0,0,0,0,0,yes
1051.782631,1,0,0,0,0,0,0,0,0,0,0,no
2407.097402,0,0,1,0,0,0,0,0,0,0,0,no
1650,1,0,0,0,0,0,0,0,0,0,0,yes
1132.688561,0,0,1,0,0,0,0,0,0,0,0,no
1700,1,0,0,0,0,0,0,0,0,0,0,yes
1045,1,0,0,0,0,0,0,0,0,0,0,no
1100,1,0,0,0,0,0,0,0,0,0,0,yes
1029,1,0,0,0,0,0,0,0,0,0,0,yes
1750,0,0,1,0,0,0,0,0,0,0,0,yes
870,0,0,1,0,0,0,0,0,0,0,0,yes
1345,1,0,0,0,0,0,0,0,0,0,0,yes
750,1,0,0,0,0,0,0,0,0,0,0,yes
740,1,0,0,0,0,0,0,0,0,0,0,yes
455,1,0,0,0,0,0,0,0,0,0,0,yes
1959.840259,0,0,1,0,0,0,0,0,0,0,0,no
915,1,0,0,0,0,0,0,0,0,0,0,yes
1700,1,0,0,0,0,0,0,0,0,0,0,yes
815,1,0,0,0,0,0,0,0,0,0,0,yes
1575,0,0,0,1,0,0,0,0,0,0,0,yes
870,1,0,0,0,0,0,0,0,0,0,0,yes
540,0,0,0,1,0,0,0,0,0,0,0,yes
1400,0,0,1,0,0,0,0,0,0,0,0,no
850,1,0,0,0,0,0,0,0,0,0,0,yes
985,1,0,0,0,0,0,0,0,0,0,0,yes
1106.576919,1,0,0,0,0,0,0,0,0,0,0,no
2300,1,0,0,0,0,0,0,0,0,0,0,no
999,1,0,0,0,0,0,0,0,0,0,0,yes
2333.577197,0,1,0,0,0,0,0,0,0,0,0,no
1375,0,0,1,0,0,0,0,0,0,0,0,yes
779,1,0,0,0,0,0,0,0,0,0,0,yes
2575,1,0,0,0,0,0,0,0,0,0,0,yes
1290,1,0,0,0,0,0,0,0,0,0,0,yes
1180,1,0,0,0,0,0,0,0,0,0,0,yes
935,1,0,0,0,0,0,0,0,0,0,0,yes
725,1,0,0,0,0,0,0,0,0,0,0,yes
1030,1,0,0,0,0,0,0,0,0,0,0,yes
870,1,0,0,0,0,0,0,0,0,0,0,yes
700,0,0,0,0,1,0,0,0,0,0,0,yes
1435,1,0,0,0,0,0,0,0,0,0,0,yes
2004.157242,0,0,1,0,0,0,0,0,0,0,0,no
1641,1,0,0,0,0,0,0,0,0,0,0,yes
780,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
525,0,0,0,0,1,0,0,0,0,0,0,yes
1450,0,0,0,1,0,0,0,0,0,0,0,yes
1850,1,0,0,0,0,0,0,0,0,0,0,yes
1699,1,0,0,0,0,0,0,0,0,0,0,yes
1695,1,0,0,0,0,0,0,0,0,0,0,yes
1360,1,0,0,0,0,0,0,0,0,0,0,yes
700,0,0,1,0,0,0,0,0,0,0,0,yes
779,1,0,0,0,0,0,0,0,0,0,0,yes
900,1,0,0,0,0,0,0,0,0,0,0,yes
785,1,0,0,0,0,0,0,0,0,0,0,yes
1008.77487,0,0,1,0,0,0,0,0,0,0,0,no
850,0,0,1,0,0,0,0,0,0,0,0,no
1381,1,0,0,0,0,0,0,0,0,0,0,yes
655,1,0,0,0,0,0,0,0,0,0,0,yes
1205,1,0,0,0,0,0,0,0,0,0,0,yes
2508.719721,0,0,1,0,0,0,0,0,0,0,0,no
860,1,0,0,0,0,0,0,0,0,0,0,yes
735,1,0,0,0,0,0,0,0,0,0,0,yes
775,1,0,0,0,0,0,0,0,0,0,0,yes
1229,0,0,1,0,0,0,0,0,0,0,0,no
1120,1,0,0,0,0,0,0,0,0,0,0,yes
1493.372126,0,0,1,0,0,0,0,0,0,0,0,no
1253.938799,0,0,1,0,0,0,0,0,0,0,0,no
769,1,0,0,0,0,0,0,0,0,0,0,yes
1975,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
820,1,0,0,0,0,0,0,0,0,0,0,yes
510,0,0,1,0,0,0,0,0,0,0,0,yes
586.068881,1,0,0,0,0,0,0,0,0,0,0,no
749,0,0,1,0,0,0,0,0,0,0,0,yes
2109.458275,0,0,1,0,0,0,0,0,0,0,0,no
1950,1,0,0,0,0,0,0,0,0,0,0,yes
579,1,0,0,0,0,0,0,0,0,0,0,yes
525,0,0,0,0,1,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
1249,1,0,0,0,0,0,0,0,0,0,0,yes
719,1,0,0,0,0,0,0,0,0,0,0,yes
799,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
1004,1,0,0,0,0,0,0,0,0,0,0,yes
600,1,0,0,0,0,0,0,0,0,0,0,yes
1507.212481,0,0,1,0,0,0,0,0,0,0,0,no
800,0,0,1,0,0,0,0,0,0,0,0,no
845,1,0,0,0,0,0,0,0,0,0,0,yes
1500,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
525,1,0,0,0,0,0,0,0,0,0,0,yes
1100,0,0,1,0,0,0,0,0,0,0,0,yes
700,1,0,0,0,0,0,0,0,0,0,0,yes
705,1,0,0,0,0,0,0,0,0,0,0,yes
1004,1,0,0,0,0,0,0,0,0,0,0,yes
2463,1,0,0,0,0,0,0,0,0,0,0,yes
625,1,0,0,0,0,0,0,0,0,0,0,yes
1151,1,0,0,0,0,0,0,0,0,0,0,yes
1499,1,0,0,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
1780,1,0,0,0,0,0,0,0,0,0,0,yes
1165,1,0,0,0,0,0,0,0,0,0,0,yes
755,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
2800,0,0,1,0,0,0,0,0,0,0,0,no
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1529.624231,0,0,1,0,0,0,0,0,0,0,0,no
4104.200285,0,0,1,0,0,0,0,0,0,0,0,no
759,0,0,0,0,1,0,0,0,0,0,0,yes
1975,1,0,0,0,0,0,0,0,0,0,0,yes
1775,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
1210,1,0,0,0,0,0,0,0,0,0,0,yes
930,1,0,0,0,0,0,0,0,0,0,0,yes
884,1,0,0,0,0,0,0,0,0,0,0,yes
695,1,0,0,0,0,0,0,0,0,0,0,yes
3461.002429,0,0,1,0,0,0,0,0,0,0,0,no
664,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1200,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
893,1,0,0,0,0,0,0,0,0,0,0,yes
947,1,0,0,0,0,0,0,0,0,0,0,yes
749,1,0,0,0,0,0,0,0,0,0,0,yes
650,1,0,0,0,0,0,0,0,0,0,0,yes
2575,0,1,0,0,0,0,0,0,0,0,0,no
1327,1,0,0,0,0,0,0,0,0,0,0,yes
870,1,0,0,0,0,0,0,0,0,0,0,yes
800,1,0,0,0,0,0,0,0,0,0,0,yes
755,1,0,0,0,0,0,0,0,0,0,0,yes
2775,1,0,0,0,0,0,0,0,0,0,0,yes
1065,1,0,0,0,0,0,0,0,0,0,0,yes
1462.168,0,0,1,0,0,0,0,0,0,0,0,no
817,1,0,0,0,0,0,0,0,0,0,0,yes
775,1,0,0,0,0,0,0,0,0,0,0,yes
4008.906182,0,0,1,0,0,0,0,0,0,0,0,no
1475,1,0,0,0,0,0,0,0,0,0,0,yes
1030,1,0,0,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
805,1,0,0,0,0,0,0,0,0,0,0,yes
652.525801,1,0,0,0,0,0,0,0,0,0,0,no
1800,0,0,1,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,no
630,1,0,0,0,0,0,0,0,0,0,0,yes
720,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
5471.767816,0,0,1,0,0,0,0,0,0,0,0,no
885,1,0,0,0,0,0,0,0,0,0,0,yes
709,1,0,0,0,0,0,0,0,0,0,0,yes
1175,0,0,1,0,0,0,0,0,0,0,0,yes
1300,0,0,0,1,0,0,0,0,0,0,0,yes
730,1,0,0,0,0,0,0,0,0,0,0,yes
825,1,0,0,0,0,0,0,0,0,0,0,yes
1425,0,0,1,0,0,0,0,0,0,0,0,yes
559,1,0,0,0,0,0,0,0,0,0,0,no
1898.717286,0,0,1,0,0,0,0,0,0,0,0,no
1880.186924,0,0,1,0,0,0,0,0,0,0,0,no
780,1,0,0,0,0,0,0,0,0,0,0,yes
2200,1,0,0,0,0,0,0,0,0,0,0,yes
1350,1,0,0,0,0,0,0,0,0,0,0,yes
452,0,0,1,0,0,0,0,0,0,0,0,yes
995,1,0,0,0,0,0,0,0,0,0,0,yes
1299,1,0,0,0,0,0,0,0,0,0,0,yes
1598.209549,0,0,1,0,0,0,0,0,0,0,0,no
755,1,0,0,0,0,0,0,0,0,0,0,yes
1194.793182,0,0,1,0,0,0,0,0,0,0,0,no
700,0,0,1,0,0,0,0,0,0,0,0,yes
1444,1,0,0,0,0,0,0,0,0,0,0,yes
1663.309547,0,0,1,0,0,0,0,0,0,0,0,no
976.992996,0,0,1,0,0,0,0,0,0,0,0,no
1108,1,0,0,0,0,0,0,0,0,0,0,yes
1269.710076,0,0,1,0,0,0,0,0,0,0,0,no
925,1,0,0,0,0,0,0,0,0,0,0,yes
2922.756019,0,1,0,0,0,0,0,0,0,0,0,no
1680,1,0,0,0,0,0,0,0,0,0,0,yes
1095,1,0,0,0,0,0,0,0,0,0,0,yes
995,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
835,1,0,0,0,0,0,0,0,0,0,0,yes
651.959009,1,0,0,0,0,0,0,0,0,0,0,no
755,1,0,0,0,0,0,0,0,0,0,0,yes
1130,1,0,0,0,0,0,0,0,0,0,0,yes
775,1,0,0,0,0,0,0,0,0,0,0,yes
1750,1,0,0,0,0,0,0,0,0,0,0,yes
6499,1,0,0,0,0,0,0,0,0,0,0,yes
1289,1,0,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
1799.122613,0,0,1,0,0,0,0,0,0,0,0,no
1205,1,0,0,0,0,0,0,0,0,0,0,yes
1140,1,0,0,0,0,0,0,0,0,0,0,yes
1860,1,0,0,0,0,0,0,0,0,0,0,yes
850,0,0,0,1,0,0,0,0,0,0,0,yes
2575,0,1,0,0,0,0,0,0,0,0,0,no
850,0,0,1,0,0,0,0,0,0,0,0,no
2543.855461,0,0,1,0,0,0,0,0,0,0,0,no
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1475,1,0,0,0,0,0,0,0,0,0,0,yes
1695,1,0,0,0,0,0,0,0,0,0,0,yes
2508.380662,0,1,0,0,0,0,0,0,0,0,0,no
1450,1,0,0,0,0,0,0,0,0,0,0,yes
700,0,0,1,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
1325,1,0,0,0,0,0,0,0,0,0,0,yes
930,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
2318.623306,0,0,1,0,0,0,0,0,0,0,0,no
835,1,0,0,0,0,0,0,0,0,0,0,yes
1800,0,0,1,0,0,0,0,0,0,0,0,no
710,1,0,0,0,0,0,0,0,0,0,0,yes
1750,1,0,0,0,0,0,0,0,0,0,0,yes
1650,0,0,0,1,0,0,0,0,0,0,0,yes
1645,0,0,1,0,0,0,0,0,0,0,0,no
1453,1,0,0,0,0,0,0,0,0,0,0,yes
1450,1,0,0,0,0,0,0,0,0,0,0,yes
2503.562403,0,0,1,0,0,0,0,0,0,0,0,no
2100,0,0,1,0,0,0,0,0,0,0,0,yes
566,1,0,0,0,0,0,0,0,0,0,0,yes
745,1,0,0,0,0,0,0,0,0,0,0,yes
675,1,0,0,0,0,0,0,0,0,0,0,yes
4519.081734,0,0,1,0,0,0,0,0,0,0,0,no
965,1,0,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
