@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-3,12-14'

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed {0,1}
@attribute dogs_allowed {0,1}
@attribute smoking_allowed {0,1}
@attribute wheelchair_access {0,1}
@attribute electric_vehicle_charge {0,1}
@attribute comes_furnished {0,1}
@attribute pet_friendly_score numeric
@attribute accessibility_score numeric
@attribute total_rooms numeric
@attribute description numeric
@attribute demand {yes,no}

@data
1,1,0,0,1,0,0,0,0,0,2,156,yes
2,1,1,1,0,0,0,0,2,0,3,277,yes
3,2,1,1,1,0,0,0,2,0,5,117,yes
2,1,0,0,1,0,0,0,0,0,3,175,yes
1,1,0,0,1,0,0,0,0,0,2,44,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
1,1,1,1,1,0,0,0,2,0,2,124,yes
2,2,0,0,1,0,0,0,0,0,4,33,yes
2,2,1,1,1,0,0,0,2,0,4,75,yes
1,1,1,1,1,0,0,0,2,0,2,61,yes
2,2,1,1,1,0,0,0,2,0,4,64,yes
3,2,1,1,1,1,0,0,2,1,5,297,yes
1,1,1,1,1,0,0,0,2,0,2,135,yes
2,2,1,1,0,0,0,0,2,0,4,122,yes
1,1,0,0,1,0,0,0,0,0,2,277,yes
2,1,0,0,1,0,0,0,0,0,3,230,yes
0,1,1,1,1,0,0,0,2,0,1,82,yes
4,2,0,0,1,0,0,0,0,0,6,730,no
4,2,1,1,1,0,0,0,2,0,6,40,no
3,2,1,1,1,1,0,0,2,1,5,110,yes
1,1,0,0,1,0,0,0,0,0,2,215,yes
1,1,1,1,1,0,0,0,2,0,2,137,yes
4,3,0,0,1,0,0,0,0,0,8,272,no
2,1,0,0,1,0,0,0,0,0,3,164,yes
1,1,1,0,0,0,0,0,1,0,2,151,yes
2,1,1,1,1,0,0,1,2,0,3,100,yes
2,2,1,1,0,0,0,0,2,0,4,192,yes
2,2,1,1,1,0,0,0,2,0,4,403,yes
4,2,1,0,0,0,0,0,0,0,6,127,no
1,1,1,1,1,0,0,0,2,0,2,121,yes
2,2,1,1,1,0,0,0,2,0,4,286,yes
3,0,1,1,1,0,0,0,2,0,3,260,yes
4,2,0,0,0,0,0,0,0,0,6,230,no
2,1,0,0,0,0,0,0,0,0,3,43,yes
3,2,0,0,1,0,0,0,0,0,5,230,yes
4,3,0,0,0,0,0,0,0,0,7,104,no
0,1,1,1,1,0,0,0,2,0,1,127,yes
1,1,1,1,1,0,0,0,2,0,2,134,yes
1,1,1,1,1,0,0,0,2,0,2,1209,yes
2,1,1,1,1,0,0,0,2,0,3,178,yes
4,2,1,1,1,0,0,0,2,0,6,67,no
1,1,1,1,1,0,0,0,2,0,2,213,yes
2,1,1,1,1,0,0,0,2,0,3,344,yes
3,2,1,1,0,0,0,0,2,0,5,496,yes
2,1,1,1,1,0,0,0,2,0,3,429,yes
3,2,1,1,1,0,0,0,2,0,5,165,yes
2,2,1,1,1,1,0,0,2,1,4,85,yes
2,2,1,1,1,0,0,0,2,0,4,474,yes
1,1,1,1,0,0,0,0,2,0,2,195,yes
2,1,1,0,1,0,0,0,1,0,3,50,yes
4,2,1,0,1,0,0,0,1,0,7,78,no
4,3,1,0,1,0,0,0,1,0,7,96,no
2,1,1,1,1,0,0,0,2,0,3,81,yes
3,2,1,1,1,0,0,0,2,0,5,107,yes
2,2,1,1,1,0,0,0,2,0,4,274,yes
3,2,1,1,1,0,0,0,2,0,5,181,yes
1,1,1,1,1,0,0,0,2,0,2,42,yes
1,1,0,0,1,0,0,0,0,0,2,100,yes
2,1,0,0,1,0,0,0,0,0,3,128,yes
4,2,1,1,1,0,0,0,1,0,7,67,no
2,2,0,0,0,0,0,0,0,0,4,130,yes
2,1,1,1,0,0,0,0,2,0,3,94,yes
1,1,1,1,0,0,0,0,2,0,2,194,yes
2,2,1,1,1,0,0,0,2,0,4,75,yes
2,2,0,0,0,0,0,0,0,0,4,140,yes
3,2,0,0,1,0,0,0,0,0,5,175,yes
3,2,1,1,1,0,0,0,2,0,5,236,yes
4,3,0,0,1,0,0,0,0,0,7,35,no
2,1,0,0,0,0,0,0,0,0,3,58,yes
2,2,1,1,0,0,0,0,2,0,4,245,yes
1,1,1,1,1,0,0,0,2,0,2,94,yes
2,2,1,1,0,0,0,0,2,0,4,108,yes
1,1,1,1,1,0,0,0,2,0,2,298,yes
2,1,0,0,1,0,0,0,0,0,3,48,yes
1,1,1,1,1,0,0,0,2,0,2,224,yes
2,2,1,1,0,1,0,1,2,1,4,448,yes
2,2,0,0,0,0,0,0,0,0,4,121,yes
4,2,0,0,1,0,0,0,0,0,6,90,no
4,1,1,0,1,0,0,0,0,0,5,76,no
2,2,0,0,1,0,0,0,0,0,4,225,yes
1,1,1,1,1,0,0,0,2,0,2,268,yes
2,2,1,1,1,0,0,0,2,0,4,263,yes
5,2,0,1,0,0,0,1,1,0,7,30,yes
1,1,1,1,1,0,0,0,2,0,2,147,yes
1,1,1,1,1,0,0,0,2,0,2,259,yes
2,2,0,0,1,0,0,0,0,0,4,172,yes
1,1,0,0,1,0,0,0,0,0,2,180,yes
1,1,1,1,1,0,0,0,2,0,2,204,yes
2,1,0,0,1,0,0,0,0,0,3,605,yes
2,2,1,1,1,0,0,0,2,0,4,2,yes
3,2,0,0,1,0,0,0,0,0,5,348,yes
2,2,1,1,0,0,0,0,2,0,4,209,yes
4,2,0,0,1,0,0,0,0,0,7,34,no
3,1,0,0,0,0,0,0,0,0,4,60,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
3,2,1,1,0,1,0,0,2,1,5,190,yes
2,1,1,1,1,0,0,0,2,0,3,152,yes
1,1,1,1,1,0,0,0,2,0,2,175,yes
3,2,1,1,1,0,0,0,2,0,5,107,yes
4,2,0,0,1,0,0,0,0,0,6,68,no
2,1,1,1,1,0,0,0,2,0,3,276,yes
1,1,1,1,1,0,0,0,2,0,2,319,yes
4,2,0,1,0,0,0,0,1,0,6,108,no
2,2,1,1,0,0,0,0,2,0,4,272,yes
3,2,1,1,0,1,0,0,2,1,5,208,yes
2,2,1,1,0,0,0,0,2,0,4,225,yes
1,1,1,1,1,0,0,0,2,0,2,126,yes
3,1,1,1,0,0,0,0,2,0,4,248,yes
2,1,1,0,1,0,0,0,1,0,3,164,yes
1,1,1,1,1,0,0,0,2,0,2,120,yes
2,2,1,1,1,0,0,0,2,0,4,241,yes
4,3,0,0,0,0,0,0,0,0,7,165,no
2,1,1,1,1,0,0,0,2,0,3,200,yes
2,2,1,1,1,0,0,0,2,0,4,149,yes
2,1,1,1,0,0,0,0,2,0,3,135,yes
2,2,0,0,0,0,0,0,0,0,4,35,yes
1,1,1,0,0,0,0,0,1,0,2,298,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
2,1,1,1,1,0,0,0,2,0,3,164,yes
4,2,1,1,1,0,0,0,2,0,6,71,no
4,1,1,1,1,0,0,0,2,0,5,35,no
4,4,0,0,1,0,0,0,0,0,8,210,no
2,1,0,0,1,0,0,0,0,0,3,49,yes
4,2,1,1,1,0,0,0,2,0,6,239,no
4,3,1,1,0,0,0,0,2,0,7,144,no
2,2,1,1,1,0,0,0,2,0,4,293,yes
2,2,1,1,1,0,0,0,2,0,4,5,yes
4,2,0,0,0,0,0,0,1,0,6,121,no
4,2,0,0,0,0,0,0,0,0,6,69,no
1,1,1,1,1,0,0,0,2,0,2,176,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
4,2,1,1,0,0,0,0,2,0,7,95,no
4,2,1,0,1,0,0,0,1,0,6,179,no
5,3,0,0,0,0,0,0,0,0,9,47,no
2,2,1,1,0,0,0,1,2,0,4,222,yes
2,1,0,0,1,0,0,0,0,0,3,81,yes
4,2,1,1,1,1,0,1,1,0,6,239,no
3,2,0,0,1,0,0,0,0,0,5,139,yes
1,1,1,1,1,1,0,0,2,1,2,165,yes
2,2,1,1,1,0,0,0,2,0,4,129,yes
1,1,1,1,1,0,0,0,2,0,2,256,yes
4,1,0,0,1,0,0,0,1,0,5,32,no
2,1,1,1,0,0,0,0,2,0,3,163,yes
2,1,1,1,1,0,0,0,2,0,3,193,yes
4,1,0,0,1,0,0,0,0,0,5,25,no
2,2,1,1,1,0,0,0,2,0,4,168,yes
4,3,0,0,0,0,0,0,0,0,7,396,no
4,3,0,1,1,0,0,0,1,0,7,174,no
4,2,1,1,1,0,0,0,2,0,6,36,no
3,3,1,1,1,0,0,0,2,0,6,196,yes
2,2,1,1,0,1,0,1,2,1,4,196,yes
4,2,0,0,1,0,0,0,0,0,6,66,no
4,2,1,1,1,0,0,0,1,0,6,73,no
3,2,1,1,1,0,0,0,2,0,5,127,yes
2,1,0,0,0,0,0,0,0,0,3,167,yes
3,2,0,0,1,0,0,0,0,0,5,54,yes
1,1,0,0,1,0,0,0,0,0,2,97,yes
4,3,1,1,0,0,0,0,2,0,7,144,yes
4,2,0,0,0,0,0,0,1,0,6,83,no
2,1,1,1,1,0,0,0,2,0,3,152,yes
2,2,1,1,1,0,0,0,2,0,4,366,yes
3,2,1,1,0,0,0,0,2,0,5,234,yes
1,1,1,1,1,0,0,0,2,0,2,229,yes
1,1,1,1,1,0,0,0,2,0,2,276,yes
2,1,1,1,0,0,0,0,2,0,3,151,yes
2,2,1,1,0,0,0,0,2,0,4,158,yes
2,1,0,0,1,0,0,0,0,0,3,281,yes
4,4,0,0,0,0,0,0,0,0,7,129,no
2,1,1,1,0,0,0,0,2,0,3,131,yes
1,1,1,1,1,0,0,0,2,0,2,56,yes
4,2,1,1,1,0,0,0,2,0,6,41,no
4,2,1,1,1,0,0,0,1,0,6,31,no
3,3,0,0,1,0,0,0,0,0,6,62,yes
2,1,1,1,1,0,0,0,2,0,3,210,yes
1,1,1,1,0,0,0,0,2,0,2,195,yes
2,1,1,0,1,0,0,0,1,0,3,164,yes
1,1,1,1,1,0,0,0,2,0,2,122,yes
2,2,1,1,0,0,0,0,2,0,4,159,yes
1,1,1,1,0,0,0,0,2,0,2,162,yes
2,1,1,1,0,0,0,1,2,0,3,16,yes
2,2,1,1,1,0,0,0,2,0,4,173,yes
2,2,1,1,1,0,0,0,2,0,4,313,yes
2,2,1,1,0,0,0,0,2,0,4,71,yes
3,2,1,1,1,0,0,0,2,0,5,129,yes
2,2,0,0,1,0,0,0,0,0,4,248,yes
2,2,1,1,1,0,0,0,2,0,4,248,yes
2,1,1,1,0,0,0,0,2,0,3,234,yes
2,1,1,1,1,0,0,0,2,0,3,152,yes
3,2,1,1,1,1,0,0,2,1,5,196,yes
4,4,1,1,0,0,0,0,2,0,9,67,no
2,2,1,1,1,0,0,0,2,0,4,319,yes
4,2,0,0,1,0,0,0,0,0,6,99,no
1,1,1,1,0,1,0,1,2,1,2,325,yes
2,2,1,1,1,0,0,0,2,0,4,117,yes
4,2,0,0,0,0,0,0,0,0,6,93,no
1,1,1,1,1,0,0,0,2,0,2,92,yes
2,1,0,0,1,0,0,0,0,0,3,54,yes
3,2,1,1,0,0,0,0,2,0,5,117,yes
2,1,1,1,1,0,0,0,2,0,3,195,yes
2,2,0,0,1,0,0,0,0,0,4,69,yes
4,2,1,1,1,0,0,0,1,0,6,162,no
1,1,1,1,0,0,0,1,2,0,2,86,yes
2,1,0,0,0,0,0,0,0,0,3,93,yes
4,2,0,1,0,0,0,0,2,0,6,118,no
1,1,1,1,1,0,0,0,2,0,2,82,yes
3,2,0,0,1,0,0,0,0,0,5,100,yes
5,3,0,0,0,0,0,0,0,0,9,158,no
2,1,1,1,1,0,0,0,2,0,3,72,yes
4,1,0,0,1,0,0,0,0,0,5,50,no
1,1,0,0,1,0,0,0,0,0,2,82,yes
2,2,1,1,1,1,0,0,2,1,4,52,yes
2,1,0,0,0,0,0,0,0,0,3,144,yes
4,2,1,1,1,1,0,1,2,1,6,255,no
3,1,1,1,1,0,0,0,2,0,4,25,yes
2,1,1,1,0,1,0,1,2,1,3,267,yes
2,1,1,1,1,0,0,0,2,0,3,164,yes
1,1,1,1,1,0,0,0,2,0,2,372,yes
4,2,1,1,1,0,0,0,2,0,6,159,no
2,1,1,1,1,0,0,0,2,0,3,134,yes
4,2,1,1,0,0,0,0,2,0,6,48,no
4,2,0,0,0,0,0,0,0,0,6,93,no
2,1,1,1,1,0,0,0,2,0,3,207,yes
2,1,1,1,1,1,0,0,2,1,3,146,yes
5,1,1,1,1,0,0,0,2,0,7,63,no
2,1,1,1,0,1,0,1,2,1,3,109,yes
4,3,1,1,0,0,0,0,2,0,7,141,no
4,2,0,0,1,0,0,0,0,0,6,58,no
4,1,1,1,1,0,0,0,0,0,6,51,no
2,1,1,1,0,0,0,0,2,0,3,84,yes
2,2,1,1,1,0,0,0,2,0,4,2,yes
0,1,0,0,1,1,0,0,0,1,1,125,yes
2,2,1,1,1,0,0,0,2,0,4,173,yes
2,1,1,1,1,0,0,0,2,0,3,65,yes
1,1,1,1,1,0,0,0,2,0,2,314,yes
1,0,0,0,0,0,0,0,0,0,1,59,yes
5,1,1,0,1,0,0,0,1,0,6,41,no
3,1,1,1,0,0,0,0,2,0,4,189,yes
2,1,1,1,1,0,0,0,2,0,3,143,yes
4,2,1,1,1,0,0,0,1,0,6,278,no
3,2,1,1,0,0,0,0,2,0,5,144,yes
4,2,1,1,1,1,0,0,1,0,6,295,no
4,3,0,0,0,0,0,0,0,0,7,232,no
3,2,0,0,0,0,0,0,0,0,5,186,yes
4,2,1,1,1,0,0,0,0,0,7,126,no
1,1,0,0,0,0,0,0,0,0,2,193,yes
4,2,1,1,1,0,0,0,2,0,6,150,no
3,2,1,1,1,0,0,0,2,0,5,125,yes
2,2,1,1,1,0,0,0,2,0,4,175,yes
3,2,0,1,1,0,0,0,1,0,5,123,yes
3,2,1,1,0,0,0,0,2,0,5,87,yes
1,1,1,1,0,0,0,0,2,0,2,169,yes
1,1,1,1,1,1,0,0,2,1,2,127,yes
2,2,1,1,1,0,0,0,2,0,4,111,yes
1,1,1,1,1,0,0,0,2,0,2,49,yes
4,2,0,0,0,0,0,0,0,0,6,99,no
2,2,1,1,0,1,0,0,2,1,4,103,yes
3,2,1,1,0,0,0,0,2,0,5,69,yes
1,1,1,1,1,0,0,0,2,0,2,104,yes
3,2,0,0,0,0,0,0,0,0,5,112,yes
2,1,1,1,0,0,0,0,2,0,3,117,yes
1,1,1,1,1,0,0,0,2,0,2,114,yes
4,2,0,0,1,0,0,0,0,0,6,43,no
2,2,1,1,1,0,0,0,2,0,4,210,yes
2,2,0,0,0,0,0,0,0,0,4,263,yes
3,1,1,1,1,0,0,0,1,0,5,172,no
4,2,1,1,1,1,0,1,1,0,6,245,no
3,2,1,1,1,0,0,0,2,0,5,127,yes
4,2,1,1,0,0,0,0,1,0,6,138,no
3,2,0,0,1,0,0,0,0,0,5,74,yes
2,1,1,1,0,1,0,0,2,1,3,235,yes
1,1,0,0,1,0,0,0,0,0,2,218,yes
1,1,1,1,1,0,0,0,2,0,2,195,yes
3,2,1,1,1,0,0,0,2,0,5,138,yes
3,2,1,1,0,0,0,0,2,0,5,153,yes
2,1,0,1,0,0,0,0,1,0,3,110,yes
1,1,1,1,1,0,0,0,2,0,2,275,yes
1,1,1,1,1,0,0,0,2,0,2,229,yes
3,1,0,0,1,0,0,0,0,0,4,53,yes
2,2,1,1,0,0,0,0,2,0,4,283,yes
4,2,0,0,1,0,0,0,2,0,6,99,no
1,1,1,1,1,0,0,0,2,0,2,60,yes
1,1,1,1,1,0,0,0,2,0,2,109,yes
1,1,1,1,1,0,0,0,2,0,2,321,yes
2,1,1,1,1,0,0,0,2,0,3,61,yes
3,2,0,1,0,0,0,0,1,0,5,134,yes
2,2,1,1,1,0,0,0,2,0,4,141,yes
3,2,1,1,0,0,0,0,2,0,5,162,yes
2,2,1,1,1,0,0,0,2,0,4,219,yes
2,1,1,1,1,0,0,0,2,0,3,184,yes
3,1,0,0,1,0,0,0,0,0,4,28,yes
2,1,1,1,1,0,0,0,2,0,3,179,yes
2,2,0,0,0,0,0,0,0,0,4,163,yes
1,1,1,0,1,0,0,0,1,0,2,222,yes
4,1,1,1,1,0,0,0,1,0,6,29,no
4,2,1,1,1,0,0,0,2,0,6,60,no
3,2,0,0,1,0,0,0,0,0,5,305,yes
1,1,0,0,1,0,0,0,0,0,2,245,yes
3,2,1,1,1,0,0,0,2,0,5,129,yes
4,2,0,0,0,0,0,0,0,0,7,44,no
1,1,1,0,1,0,0,0,1,0,2,229,yes
2,1,1,1,1,0,0,0,2,0,3,127,yes
2,1,1,1,1,0,0,0,2,0,3,188,yes
4,2,1,1,1,0,0,0,2,0,6,134,no
2,1,0,0,1,0,0,0,0,0,3,238,yes
4,3,0,0,0,0,0,0,0,0,7,254,no
4,1,1,1,1,0,0,0,1,0,6,42,no
2,1,1,1,1,0,0,0,2,0,3,152,yes
1,1,1,1,1,0,0,0,2,0,2,347,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
2,1,0,0,1,0,0,0,0,0,3,110,yes
2,2,0,0,1,0,0,0,0,0,4,37,yes
4,3,0,0,1,0,0,0,1,0,6,110,no
3,1,1,1,1,0,0,0,2,0,4,108,yes
4,2,1,1,0,0,0,0,0,0,6,161,no
2,1,1,1,1,0,0,0,2,0,3,231,yes
1,1,1,1,1,0,0,0,2,0,2,320,yes
2,1,1,1,1,0,0,0,2,0,3,61,yes
2,2,1,1,0,0,0,0,2,0,4,263,yes
3,2,1,1,1,0,0,0,2,0,5,116,yes
2,2,1,1,1,0,0,0,2,0,4,295,yes
2,1,0,0,1,0,0,0,0,0,3,265,yes
2,1,1,1,1,0,0,0,2,0,3,81,yes
2,2,1,1,1,0,0,0,2,0,4,289,yes
1,1,0,0,1,0,0,0,0,0,2,290,yes
1,1,1,1,1,0,0,0,2,0,2,94,yes
4,2,1,1,0,0,0,0,2,0,6,180,no
4,2,1,1,1,0,0,0,1,0,6,32,no
1,1,1,1,1,0,0,0,2,0,2,263,yes
1,1,1,1,1,0,0,0,2,0,2,188,yes
2,2,0,0,0,0,0,0,0,0,4,121,yes
1,1,0,0,1,0,0,0,0,0,2,115,yes
3,2,0,1,1,0,0,0,1,0,5,307,yes
2,2,1,1,1,1,1,1,2,2,4,53,yes
2,1,1,1,1,0,0,0,2,0,3,396,yes
1,1,0,0,1,0,0,0,0,0,2,217,yes
2,2,1,1,1,0,0,0,2,0,4,324,yes
2,1,0,0,0,0,0,0,0,0,3,66,yes
1,1,1,1,0,1,0,0,2,1,2,237,yes
3,2,1,1,0,0,0,0,2,0,5,244,yes
2,2,1,1,1,0,0,0,2,0,4,308,yes
2,2,1,1,1,0,0,0,2,0,4,1,yes
2,1,1,1,1,0,0,0,2,0,3,357,yes
1,1,1,1,1,0,0,0,2,0,2,88,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
4,3,0,0,0,0,0,0,0,0,7,110,no
2,1,1,1,1,0,0,0,2,0,3,143,yes
4,2,0,0,0,0,0,0,0,0,6,45,no
4,3,0,1,1,0,0,0,1,0,7,212,no
3,2,1,1,1,0,0,0,2,0,5,181,yes
1,1,1,0,0,0,0,0,1,0,2,268,yes
2,2,0,0,1,0,0,0,0,0,4,236,yes
1,1,1,1,1,0,0,0,2,0,2,173,yes
2,1,1,1,1,0,0,0,2,0,3,278,yes
2,2,0,0,1,0,0,0,0,0,4,101,yes
1,1,1,1,1,0,0,0,2,0,2,107,yes
1,1,1,1,1,0,0,0,2,0,2,233,yes
4,3,0,0,1,0,0,0,0,0,7,124,no
1,1,1,1,1,0,0,0,2,0,2,776,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
3,2,1,1,1,0,0,0,2,0,5,107,yes
2,2,1,1,1,0,0,0,2,0,4,374,yes
3,2,0,0,1,0,0,0,0,0,5,95,yes
1,1,1,1,1,0,0,0,2,0,2,550,yes
1,1,1,1,0,1,0,0,2,1,2,235,yes
1,1,1,1,0,0,0,0,2,0,2,353,yes
4,3,1,1,0,0,0,0,2,0,7,144,no
2,1,1,1,1,0,0,0,2,0,3,166,yes
2,1,1,1,0,0,0,0,2,0,3,117,yes
2,1,1,1,1,1,0,0,2,1,3,127,yes
1,1,1,1,1,0,0,0,2,0,2,483,yes
2,2,1,1,1,0,0,0,2,0,4,221,yes
2,1,0,0,1,0,0,0,0,0,3,233,yes
4,1,1,1,0,0,0,0,0,0,5,58,no
2,1,0,0,0,0,0,0,0,0,3,128,yes
1,1,1,1,0,0,0,0,2,0,2,36,yes
4,3,0,1,0,0,0,0,1,0,7,144,no
1,1,1,1,1,0,0,0,2,0,2,165,yes
2,2,1,1,1,0,0,0,2,0,4,216,yes
3,2,1,1,0,0,0,0,2,0,5,179,yes
2,1,0,0,0,0,0,0,0,0,3,152,yes
4,2,0,0,1,0,0,0,0,0,6,51,no
3,1,1,1,1,0,0,0,2,0,4,65,yes
4,2,1,1,1,0,0,0,2,0,6,409,no
2,1,1,1,1,0,0,0,2,0,3,123,yes
1,1,1,1,1,0,0,0,2,0,2,106,yes
1,1,0,0,0,0,0,0,0,0,2,45,yes
4,2,0,1,0,0,0,0,0,0,6,351,no
2,2,1,1,1,0,0,0,2,0,4,109,yes
2,2,1,1,1,0,0,0,2,0,4,127,yes
3,0,0,0,0,0,0,0,0,0,3,35,yes
2,1,0,0,0,0,0,0,0,0,3,141,yes
3,2,1,1,1,0,0,0,2,0,5,85,yes
1,1,0,0,0,0,0,0,0,0,2,78,yes
3,2,0,0,1,0,0,0,0,0,5,63,yes
4,2,0,0,1,0,0,1,0,0,6,304,no
4,2,1,1,1,0,0,0,1,0,6,38,no
4,2,0,1,1,0,0,0,0,0,6,99,no
2,2,1,1,1,0,0,0,2,0,4,146,yes
2,2,0,0,1,0,0,0,0,0,4,127,yes
1,1,1,1,0,0,0,0,2,0,2,266,yes
3,2,0,1,1,0,0,0,1,0,5,70,yes
1,1,0,0,1,0,0,0,0,0,2,68,yes
2,2,1,1,0,0,0,0,2,0,4,191,yes
4,2,0,0,1,0,0,0,0,0,6,116,no
2,1,1,1,1,0,0,0,2,0,3,419,yes
4,1,1,1,1,0,0,0,2,0,6,45,no
1,1,0,0,1,0,0,0,0,0,2,60,yes
2,2,0,0,1,0,0,0,0,0,4,115,yes
4,1,0,0,0,0,0,0,1,0,5,52,no
4,1,1,1,1,0,0,0,2,0,5,37,no
3,2,1,1,1,1,0,0,2,1,5,225,yes
4,1,1,1,1,0,0,0,2,0,5,66,no
2,2,0,0,0,0,0,0,0,0,4,130,yes
4,3,0,1,1,0,0,0,1,0,7,150,no
2,2,1,1,1,0,0,0,2,0,4,102,yes
2,1,1,1,1,0,0,0,2,0,3,336,yes
2,1,1,1,1,0,0,0,2,0,3,189,yes
2,2,0,0,0,0,0,0,0,0,4,105,yes
1,1,0,0,0,0,0,0,0,0,2,65,yes
4,2,0,0,1,0,0,0,0,0,6,62,no
1,1,1,1,1,0,0,0,2,0,2,89,yes
2,2,1,1,1,0,0,0,2,0,4,54,yes
1,1,1,1,1,0,0,0,2,0,2,145,yes
1,1,1,1,0,1,0,0,2,1,2,344,yes
2,2,1,1,1,0,0,0,2,0,4,342,yes
3,2,1,1,1,1,0,0,2,1,5,107,yes
2,1,0,0,1,0,0,0,0,0,3,58,yes
3,2,0,0,1,0,0,0,0,0,4,75,no
3,2,0,0,1,0,0,0,0,0,5,168,yes
2,2,1,1,1,0,0,0,2,0,4,203,yes
2,1,1,1,1,0,0,0,2,0,3,367,yes
3,2,0,0,1,0,0,0,0,0,5,61,yes
4,3,1,1,0,0,0,0,2,0,7,144,no
4,1,1,1,1,0,0,0,2,0,5,40,no
4,2,0,0,0,0,0,0,0,0,6,45,no
1,1,1,1,0,0,0,0,2,0,2,135,yes
0,1,0,0,1,0,0,0,0,0,1,210,yes
1,1,1,1,0,1,0,0,2,1,2,203,yes
4,2,1,1,0,0,0,0,1,0,6,85,no
2,1,0,0,1,0,0,0,0,0,3,25,yes
2,1,1,1,1,0,0,0,2,0,3,66,yes
2,2,1,1,1,0,0,0,2,0,4,197,yes
3,2,1,1,0,1,0,0,2,1,5,208,yes
2,1,1,1,1,0,0,0,2,0,3,263,yes
2,2,1,1,1,0,0,0,2,0,4,261,yes
5,3,0,0,0,0,0,0,1,0,8,166,no
1,1,1,1,0,0,0,0,2,0,2,244,yes
4,2,1,1,0,0,0,0,2,0,6,151,no
0,1,1,0,1,0,0,0,1,0,1,218,yes
2,1,1,1,1,0,0,0,2,0,3,101,yes
2,1,0,0,0,0,0,0,0,0,3,172,yes
4,3,0,0,0,0,0,0,0,0,7,283,no
1,1,0,0,1,0,0,0,0,0,2,1,yes
2,1,1,1,1,0,0,0,2,0,3,98,yes
4,3,1,1,0,0,0,0,2,0,7,74,no
1,1,0,0,1,0,0,0,0,0,2,182,yes
1,1,1,1,0,0,0,0,2,0,2,406,yes
1,1,1,1,1,0,0,0,2,0,2,1211,yes
2,1,1,1,1,0,0,0,2,0,3,61,yes
4,2,0,1,1,0,0,0,0,0,6,103,no
2,2,1,1,0,0,0,0,2,0,4,172,yes
1,1,1,1,1,0,0,1,2,0,2,25,yes
1,1,0,0,0,0,0,1,0,0,2,22,yes
2,2,1,1,1,0,0,0,2,0,4,247,yes
2,2,0,0,1,0,0,0,0,0,4,52,yes
2,1,0,1,1,0,0,0,1,0,3,116,yes
4,2,1,1,0,0,0,0,2,0,7,95,no
3,2,1,1,1,1,0,0,2,1,5,295,yes
3,2,0,0,0,0,0,0,0,0,5,105,yes
2,2,1,1,1,0,0,0,2,0,4,188,yes
4,2,0,0,1,0,0,0,1,0,6,123,no
2,2,1,1,1,0,0,0,2,0,4,248,yes
2,2,1,1,1,0,0,0,2,0,4,164,yes
4,2,1,1,1,1,0,1,2,1,6,251,no
4,4,0,0,1,0,0,0,0,0,8,329,no
4,2,1,1,1,0,0,0,0,0,7,50,no
4,3,0,1,1,0,0,0,1,0,7,68,no
4,1,1,0,1,0,0,0,0,0,5,73,no
2,1,0,0,1,0,0,0,0,0,3,212,yes
2,1,0,0,1,0,0,0,0,0,3,59,yes
2,2,1,1,1,1,0,0,2,1,4,116,yes
1,1,1,1,1,0,0,0,2,0,2,104,yes
4,2,1,1,1,1,0,1,1,0,6,239,no
2,1,1,1,1,0,0,0,2,0,3,121,yes
4,2,1,1,0,0,0,0,2,0,6,129,no
1,1,1,1,1,0,0,0,2,0,2,239,yes
3,2,0,0,0,0,0,0,0,0,5,25,yes
3,2,1,1,1,0,0,0,2,0,5,89,yes
3,2,1,1,1,0,0,0,2,0,5,61,yes
1,1,0,0,0,0,0,0,0,0,2,64,yes
1,1,0,0,1,0,0,0,0,0,2,211,yes
2,1,0,0,0,0,0,0,0,0,3,108,yes
3,2,0,0,1,0,0,0,0,0,5,31,yes
2,2,1,1,1,0,0,0,2,0,4,132,yes
3,1,0,0,0,0,0,0,0,0,4,223,yes
1,1,1,1,1,0,0,0,2,0,2,99,yes
2,1,0,0,1,0,0,0,0,0,3,89,yes
3,2,1,1,1,1,0,0,2,1,5,101,yes
4,3,1,1,0,0,0,0,2,0,7,144,no
4,3,0,0,1,0,0,0,1,0,7,98,no
2,1,1,1,0,0,0,0,2,0,3,410,yes
3,2,1,1,1,0,0,0,2,0,5,229,yes
1,1,1,1,0,0,0,0,2,0,2,232,yes
